topic,new_id,original_id,subtopic,script,prompt
function,24,95,piecewise_functions,data/evaluate_script/function/function_24.py,"Plot the piecewise function over x \in [-6, 6]: y = x^2 + 2 for x < -2, y = -x + 1 for -2 <= x < 1, y = 3 for 1 <= x < 3, and y = (x-3)^3 + 3 for x >= 3. Use filled dots for included endpoints and hollow dots for excluded endpoints. **Style Requirements**: The function curve must be a **Blue line**. Any vertical asymptotes must be **Red lines**. The axes, labels, and numbers must be **Black**. The x-axis tick marks must be strictly **even numbers** (e.g., -6, -4, -2, 0, 2, 4, 6)."
function,25,22,function_relations,data/evaluate_script/function/function_25.py,"Plot the damped oscillation y = e^{-0.4x}\sin(3x) over the interval x \in [0, 10]. Also draw the envelope curves y = e^{-0.4x} and y = -e^{-0.4x} as thin gray dashed lines. **Style Requirements**: The function curve must be a **Blue line**. Any vertical asymptotes must be **Red lines**. The axes, labels, and numbers must be **Black**. The x-axis tick marks must be strictly **even numbers** (e.g., -6, -4, -2, 0, 2, 4, 6)."
function,26,23,function_relations,data/evaluate_script/function/function_26.py,"Plot y = |x^2 - 4| over the interval x \in [-4, 4] together with the x-axis. Shade only the region enclosed between the curve and the x-axis for x \in [-2, 2] using Gold with alpha=0.5. Mark the x-intercepts clearly. **Style Requirements**: The function curve must be a **Blue line**. Any vertical asymptotes must be **Red lines**. The axes, labels, and numbers must be **Black**. The x-axis tick marks must be strictly **even numbers** (e.g., -6, -4, -2, 0, 2, 4, 6)."
function,27,33,function_relations,data/evaluate_script/function/function_27.py,"Plot the parametric-style relation converted to explicit branches: y = \pm\sqrt{9-(x-1)^2} + 0.5\sin(4x) restricted to the domain where the square root is real. Render both upper and lower branches and indicate domain endpoints clearly. **Style Requirements**: The function curve must be a **Blue line**. Any vertical asymptotes must be **Red lines**. The axes, labels, and numbers must be **Black**. The x-axis tick marks must be strictly **even numbers**."
function,28,34,function_relations,data/evaluate_script/function/function_28.py,"Plot y = e^{-0.25x}\cos(5x) + 0.15x over x \in [0, 16]. Draw envelope guides y = \pm e^{-0.25x} + 0.15x as thin dashed gray curves, and highlight all intersections of the main curve with y=0. **Style Requirements**: The function curve must be a **Blue line**. Any vertical asymptotes must be **Red lines**. The axes, labels, and numbers must be **Black**. The x-axis tick marks must be strictly **even numbers**."
function,29,16,continuous_functions,data/evaluate_script/function/function_29.py,"Plot the function y = \frac{2x}{x^2 - 9} over the interval x \in [-8, 8]. Clearly display the vertical asymptotes at x = -3 and x = 3. **Style Requirements**: The function curve must be a **Blue line**. Any vertical asymptotes must be **Red lines**. The axes, labels, and numbers must be **Black**. The x-axis tick marks must be strictly **even numbers** (e.g., -8, -6, -4, -2, 0, 2, 4, 6, 8)."
function,30,18,continuous_functions,data/evaluate_script/function/function_30.py,"Plot the function y = \tan(0.5x) over the interval x \in [-6, 6]. Clearly display the vertical asymptotes at x = -\pi and x = \pi (approx \pm 3.14). **Style Requirements**: The function curve must be a **Blue line**. Any vertical asymptotes must be **Red lines**. The axes, labels, and numbers must be **Black**. The x-axis tick marks must be strictly **even numbers** (e.g., -6, -4, -2, 0, 2, 4, 6)."
function,31,24,continuous_functions,data/evaluate_script/function/function_31.py,"Plot y = \tan\left(\frac{x}{2}\right) over the interval x \in [-2\pi, 2\pi]. Clearly show vertical asymptotes at x = -\pi and x = \pi using red dashed lines. Limit the displayed y-range to [-6, 6]. **Style Requirements**: The function curve must be a **Blue line**. Any vertical asymptotes must be **Red lines**. The axes, labels, and numbers must be **Black**. The x-axis tick marks must be strictly **even numbers** (e.g., -6, -4, -2, 0, 2, 4, 6)."
function,32,17,continuous_functions,data/evaluate_script/function/function_32.py,"Plot the function y = \frac{e^x}{x + 2} over the interval x \in [-6, 4]. Clearly display the vertical asymptote at x = -2. **Style Requirements**: The function curve must be a **Blue line**. Any vertical asymptotes must be **Red lines**. The axes, labels, and numbers must be **Black**. The x-axis tick marks must be strictly **even numbers** (e.g., -6, -4, -2, 0, 2, 4)."
function,33,21,continuous_functions,data/evaluate_script/function/function_33.py,"Plot the function y = \frac{x^2 - 1}{x - 1} over the interval x \in [-4, 4]. Show that x = 1 is a removable discontinuity by drawing a hollow circle at (1, 2). Draw the line y = x + 1 for all other x in the interval. **Style Requirements**: The function curve must be a **Blue line**. Any vertical asymptotes must be **Red lines**. The axes, labels, and numbers must be **Black**. The x-axis tick marks must be strictly **even numbers** (e.g., -6, -4, -2, 0, 2, 4, 6)."
function,34,1,continuous_functions,data/evaluate_script/function/function_34.py,"Plot the function y = \frac{x^3 - 3x + 1}{x^2 - 4} over the interval x \in [-6, 6]. Clearly display the vertical asymptotes at x = -2 and x = 2. **Style Requirements**: The function curve must be a **Blue line**. Any vertical asymptotes must be **Red lines**. The axes, labels, and numbers must be **Black**. The x-axis tick marks must be strictly **even numbers** (e.g., -6, -4, -2, 0, 2, 4, 6)."
function,35,2,continuous_functions,data/evaluate_script/function/function_35.py,"Plot the function y = \ln(\frac{x + 3}{x - 1}) over the interval x \in [-2, 6]. Clearly display the vertical asymptote at x = 1. **Style Requirements**: The function curve must be a **Blue line**. Any vertical asymptotes must be **Red lines**. The axes, labels, and numbers must be **Black**. The x-axis tick marks must be strictly **even numbers** (e.g., -6, -4, -2, 0, 2, 4, 6)."
function,36,3,continuous_functions,data/evaluate_script/function/function_36.py,"Plot the function y = \frac{\sqrt{x^2 + 1}}{x - 2} over the interval x \in [-6, 6]. Clearly display the vertical asymptote at x = 2. **Style Requirements**: The function curve must be a **Blue line**. Any vertical asymptotes must be **Red lines**. The axes, labels, and numbers must be **Black**. The x-axis tick marks must be strictly **even numbers** (e.g., -6, -4, -2, 0, 2, 4, 6)."
function,37,4,continuous_functions,data/evaluate_script/function/function_37.py,"Plot the sum of the first three terms of the Fourier series: y = \sin(x) + \frac{1}{3}\sin(3x) + \frac{1}{5}\sin(5x) over the range [0, 4\pi]. **Style Requirements**: The function curve must be a **Blue line**. Any vertical asymptotes must be **Red lines**. The axes, labels, and numbers must be **Black**. The x-axis tick marks must be strictly **even numbers** (e.g., -6, -4, -2, 0, 2, 4, 6)."
function,38,32,continuous_functions,data/evaluate_script/function/function_38.py,"Plot y = (x^3-6x)/(x^2-1) over x \in [-6,6], showing vertical asymptotes at x=\pm1 and the oblique asymptote from polynomial division. Also mark all local extrema and x-intercepts. **Style Requirements**: The function curve must be a **Blue line**. Any vertical asymptotes must be **Red lines**. The axes, labels, and numbers must be **Black**. The x-axis tick marks must be strictly **even numbers**."
function,39,35,continuous_functions,data/evaluate_script/function/function_39.py,"Plot y = ln|x^2-4x+3| + 1/(x-2) over x \in [-2, 6]. Correctly break the graph at all domain exclusions (x=1,2,3), show each vertical asymptote, and preserve correct branch behavior near singularities. **Style Requirements**: The function curve must be a **Blue line**. Any vertical asymptotes must be **Red lines**. The axes, labels, and numbers must be **Black**. The x-axis tick marks must be strictly **even numbers**."
function,40,36,continuous_functions,data/evaluate_script/function/function_40.py,"Plot the function y = 5 over the interval x \in [-6, 6]. **Style Requirements**: The function curve must be a **Blue line**. Any vertical asymptotes must be **Red lines**. The axes, labels, and numbers must be **Black**. The x-axis tick marks must be strictly **even numbers** (e.g., -6, -4, -2, 0, 2, 4, 6)."
function,41,37,continuous_functions,data/evaluate_script/function/function_41.py,"Plot the function y = -0.5x + 1 over the interval x \in [-6, 6]. **Style Requirements**: The function curve must be a **Blue line**. Any vertical asymptotes must be **Red lines**. The axes, labels, and numbers must be **Black**. The x-axis tick marks must be strictly **even numbers** (e.g., -6, -4, -2, 0, 2, 4, 6)."
function,42,38,continuous_functions,data/evaluate_script/function/function_42.py,"Plot the line x = -3 over the y-range [-6, 6]. **Style Requirements**: The line must be a **Blue line**. Any vertical asymptotes must be **Red lines**. The axes, labels, and numbers must be **Black**. The x-axis tick marks must be strictly **even numbers** (e.g., -6, -4, -2, 0, 2, 4, 6)."
function,43,39,continuous_functions,data/evaluate_script/function/function_43.py,"Plot the function y = 2x^2 over the interval x \in [-4, 4]. **Style Requirements**: The function curve must be a **Blue line**. Any vertical asymptotes must be **Red lines**. The axes, labels, and numbers must be **Black**. The x-axis tick marks must be strictly **even numbers** (e.g., -4, -2, 0, 2, 4)."
function,44,40,continuous_functions,data/evaluate_script/function/function_44.py,"Plot the function y = 0.5x^2 - 4 over the interval x \in [-6, 6]. **Style Requirements**: The function curve must be a **Blue line**. Any vertical asymptotes must be **Red lines**. The axes, labels, and numbers must be **Black**. The x-axis tick marks must be strictly **even numbers** (e.g., -6, -4, -2, 0, 2, 4, 6)."
function,45,41,continuous_functions,data/evaluate_script/function/function_45.py,"Plot the function y = -2x^2 + 3 over the interval x \in [-4, 4]. **Style Requirements**: The function curve must be a **Blue line**. Any vertical asymptotes must be **Red lines**. The axes, labels, and numbers must be **Black**. The x-axis tick marks must be strictly **even numbers** (e.g., -4, -2, 0, 2, 4)."
function,46,42,continuous_functions,data/evaluate_script/function/function_46.py,"Plot the function y = |2x| - 3 over the interval x \in [-6, 6]. **Style Requirements**: The function curve must be a **Blue line**. Any vertical asymptotes must be **Red lines**. The axes, labels, and numbers must be **Black**. The x-axis tick marks must be strictly **even numbers** (e.g., -6, -4, -2, 0, 2, 4, 6)."
function,47,43,continuous_functions,data/evaluate_script/function/function_47.py,"Plot the function y = -|x| + 4 over the interval x \in [-6, 6]. **Style Requirements**: The function curve must be a **Blue line**. Any vertical asymptotes must be **Red lines**. The axes, labels, and numbers must be **Black**. The x-axis tick marks must be strictly **even numbers** (e.g., -6, -4, -2, 0, 2, 4, 6)."
function,48,44,continuous_functions,data/evaluate_script/function/function_48.py,"Plot the function y = x^3 over the interval x \in [-4, 4]. **Style Requirements**: The function curve must be a **Blue line**. Any vertical asymptotes must be **Red lines**. The axes, labels, and numbers must be **Black**. The x-axis tick marks must be strictly **even numbers** (e.g., -4, -2, 0, 2, 4)."
function,49,45,continuous_functions,data/evaluate_script/function/function_49.py,"Plot the function y = -x^3 over the interval x \in [-4, 4]. **Style Requirements**: The function curve must be a **Blue line**. Any vertical asymptotes must be **Red lines**. The axes, labels, and numbers must be **Black**. The x-axis tick marks must be strictly **even numbers** (e.g., -4, -2, 0, 2, 4)."
function,50,46,continuous_functions,data/evaluate_script/function/function_50.py,"Plot the function y = \sqrt{x} over the interval x \in [0, 8]. **Style Requirements**: The function curve must be a **Blue line**. Any vertical asymptotes must be **Red lines**. The axes, labels, and numbers must be **Black**. The x-axis tick marks must be strictly **even numbers** (e.g., 0, 2, 4, 6, 8)."
plane,1,3,intersection_reasoning,data/evaluate_script/plane/plane_1.py,Draw two perpendicular straight lines. Label the horizontal line as F and the vertical line as G.
plane,2,16,intersection_reasoning,data/evaluate_script/plane/plane_2.py,Draw two intersecting lines that cross at a point P.
plane,3,24,intersection_reasoning,data/evaluate_script/plane/plane_3.py,"Draw a rhombus ABCD with A at the left vertex. Draw both diagonals AC and BD intersecting at P. Label the midpoints of the four sides as E, F, G, H and connect them to form the inner rectangle EFGH."
plane,4,25,intersection_reasoning,data/evaluate_script/plane/plane_4.py,"Draw a regular hexagon ABCDEF with A at the top. Draw all three main diagonals AD, BE, and CF intersecting at center H. Connect alternate vertices A, C, E to form an inscribed equilateral triangle."
plane,5,26,intersection_reasoning,data/evaluate_script/plane/plane_5.py,"Draw two parallel horizontal lines labeled T and B. Draw two transversal lines crossing both, intersecting the top line at P and Q, and the bottom line at H and F. Label all four intersection points."
plane,6,28,intersection_reasoning,data/evaluate_script/plane/plane_6.py,Draw a rectangle ABCD where the width is twice the height. Draw both diagonals AC and BD intersecting at H. Draw a circle centered at H that passes through all four vertices.
plane,7,29,intersection_reasoning,data/evaluate_script/plane/plane_7.py,Draw a trapezoid ABCD with the longer base AB at the bottom and the shorter base CD at the top. Draw both diagonals AC and BD intersecting at H. Draw the median EF connecting the midpoints of the two non-parallel sides AD and BC.
plane,8,31,intersection_reasoning,data/evaluate_script/plane/plane_8.py,Draw two circles that intersect at exactly two points P and Q.
plane,9,57,intersection_reasoning,data/evaluate_script/plane/plane_9.py,Draw two intersecting circles with centers O and P. Connect the two centers with segment OP.
plane,10,81,intersection_reasoning,data/evaluate_script/plane/plane_10.py,"Draw a circle with center O. Place a point P outside the circle, and draw a secant through P intersecting the circle at points A and B."
plane,11,85,intersection_reasoning,data/evaluate_script/plane/plane_11.py,Draw two circles that intersect at exactly two points A and B. Connect A and B with a line segment.
plane,12,20,composite_figure_reasoning,data/evaluate_script/plane/plane_12.py,"Draw two disjoint circles, one smaller than the other."
plane,13,21,composite_figure_reasoning,data/evaluate_script/plane/plane_13.py,"Draw an equilateral triangle ABC with A at the top. Draw all three altitudes and label their feet as D, E, and F. Connect D, E, F to form the inner triangle DEF."
plane,14,22,composite_figure_reasoning,data/evaluate_script/plane/plane_14.py,"Draw a square ABCD with A at the top-left. Draw its inscribed circle and circumscribed circle, both centered at H. Draw the four line segments from H to each vertex A, B, C, D."
plane,15,30,composite_figure_reasoning,data/evaluate_script/plane/plane_15.py,"Draw a circle with center H. Inscribe an equilateral triangle ABC inside the circle. Draw the three radii HA, HB, and HC. Draw a smaller inscribed circle inside the triangle, centered at H."
plane,16,34,composite_figure_reasoning,data/evaluate_script/plane/plane_16.py,Draw a triangle ABC and place a circle completely inside the triangle.
plane,17,35,composite_figure_reasoning,data/evaluate_script/plane/plane_17.py,Draw a rectangle ABCD and place a circle completely outside the rectangle on the right side.
plane,18,39,composite_figure_reasoning,data/evaluate_script/plane/plane_18.py,Draw a circle and a rectangle completely inside the circle.
plane,19,40,composite_figure_reasoning,data/evaluate_script/plane/plane_19.py,Draw a triangle ABC and a circle completely outside the triangle on the left side.
plane,20,43,composite_figure_reasoning,data/evaluate_script/plane/plane_20.py,Draw a square ABCD and place a smaller square completely inside it.
plane,21,44,composite_figure_reasoning,data/evaluate_script/plane/plane_21.py,"Draw a triangle ABC and draw all three sides clearly, then mark a point P strictly inside the triangle and connect P to A."
plane,22,47,composite_figure_reasoning,data/evaluate_script/plane/plane_22.py,"Draw two disjoint squares, one larger than the other."
plane,23,48,composite_figure_reasoning,data/evaluate_script/plane/plane_23.py,Draw a triangle ABC and a rectangle DEFG that do not overlap.
plane,24,50,composite_figure_reasoning,data/evaluate_script/plane/plane_24.py,Draw a circle and place a triangle ABC completely outside the circle above it.
plane,25,51,composite_figure_reasoning,data/evaluate_script/plane/plane_25.py,Draw a circle with center O and place one point P inside the circle and one point Q outside the circle.
plane,26,52,composite_figure_reasoning,data/evaluate_script/plane/plane_26.py,Draw a parallelogram ABCD and place a circle completely inside the parallelogram.
plane,27,54,composite_figure_reasoning,data/evaluate_script/plane/plane_27.py,"Draw a rectangle ABCD. Draw a smaller circle completely inside the rectangle, and place a point P at the center of the circle."
plane,28,60,composite_figure_reasoning,data/evaluate_script/plane/plane_28.py,"Draw a circle with center O. Place two points A and B on the circle, and place a point P strictly inside the circle."
plane,29,1,geometric_construction,data/evaluate_script/plane/plane_29.py,"Draw one circle. Place a point P outside the circle on the right side, horizontally aligned with the circle’s center."
plane,30,2,geometric_construction,data/evaluate_script/plane/plane_30.py,Draw one circle and label its center as C.
plane,31,4,geometric_construction,data/evaluate_script/plane/plane_31.py,"Draw a quadrilateral ABCD with A at the upper-left vertex, and label the vertices in clockwise order."
plane,32,5,geometric_construction,data/evaluate_script/plane/plane_32.py,"Draw a triangle ABC with A at the top, B at the bottom-left, and C at the bottom-right."
plane,33,6,geometric_construction,data/evaluate_script/plane/plane_33.py,Draw a horizontal line segment AB with A on the left and B on the right.
plane,34,7,geometric_construction,data/evaluate_script/plane/plane_34.py,Draw two parallel horizontal lines. Label the top line as T and the bottom line as B.
plane,35,8,geometric_construction,data/evaluate_script/plane/plane_35.py,"Draw a circle with center C, then draw a diameter AB and label the endpoints A and B."
plane,36,9,geometric_construction,data/evaluate_script/plane/plane_36.py,Draw a right triangle ABC with the right angle at vertex C.
plane,37,10,geometric_construction,data/evaluate_script/plane/plane_37.py,"Draw a parallelogram ABCD with A at the upper-left vertex, and label the vertices in counterclockwise order."
plane,38,11,geometric_construction,data/evaluate_script/plane/plane_38.py,Draw a rectangle ABCD where the width is greater than the height.
plane,39,12,geometric_construction,data/evaluate_script/plane/plane_39.py,Draw a circle with center C and draw a radius CA.
plane,40,13,geometric_construction,data/evaluate_script/plane/plane_40.py,Draw a line segment PQ and mark its midpoint M.
plane,41,14,geometric_construction,data/evaluate_script/plane/plane_41.py,Draw an isosceles triangle ABC with AB = AC.
plane,42,15,geometric_construction,data/evaluate_script/plane/plane_42.py,Draw a generic pentagon with 5 sides.
plane,43,17,geometric_construction,data/evaluate_script/plane/plane_43.py,Draw a circle and a line that touches the circle at exactly one point T.
plane,44,18,geometric_construction,data/evaluate_script/plane/plane_44.py,Draw a trapezoid with the bottom side longer than the top side.
plane,45,19,geometric_construction,data/evaluate_script/plane/plane_45.py,Draw a rectangle ABCD. Draw the diagonal AC.
plane,46,61,composite_figure_reasoning,data/evaluate_script/plane/plane_46.py,"Draw a rectangle ABCD. Place a point P strictly inside the rectangle, then connect P to vertices A and C."
plane,47,23,geometric_construction,data/evaluate_script/plane/plane_47.py,"Draw a right triangle ABC with the right angle at C, where A is at the top-left and B is at the bottom-right. Draw the altitude from C to the hypotenuse AB, labeling the foot as D. Draw segment CD and mark the midpoint M of the hypotenuse BC."
plane,48,62,composite_figure_reasoning,data/evaluate_script/plane/plane_48.py,Draw a triangle ABC and a square DEFG completely outside the triangle on its right side.
plane,49,27,geometric_construction,data/evaluate_script/plane/plane_49.py,"Draw a triangle ABC with A at the top. Draw the three medians from each vertex to the midpoint of the opposite side. Label the midpoints as D, E, F and label the centroid as G."
plane,50,65,composite_figure_reasoning,data/evaluate_script/plane/plane_50.py,Draw a square ABCD. Mark a point P strictly inside the square and connect P to vertices B and D.
set,1,31,set_membership,data/evaluate_script/set/set_1.py,Two overlapping circles A and B. Shade only the intersection of A and B (the region where both circles overlap). The shading color is Red.
set,2,32,set_membership,data/evaluate_script/set/set_2.py,Two overlapping circles A and B. Shade only the part of Circle A that does not overlap with Circle B. The shading color is Blue.
set,3,33,set_operations,data/evaluate_script/set/set_3.py,Two overlapping circles A and B. Shade the entire union of A and B (all regions covered by either circle). The shading color is Green.
set,4,34,set_membership,data/evaluate_script/set/set_4.py,"Three overlapping circles A, B, and C. Shade only the region where all three circles overlap (the intersection of A, B, and C). All other regions must remain unshaded. The shading color is Purple."
set,5,35,set_membership,data/evaluate_script/set/set_5.py,"Three overlapping circles A, B, and C. Shade only the region that belongs to B but does not overlap with A and does not overlap with C. The shading color is Yellow."
set,6,47,set_membership,data/evaluate_script/set/set_6.py,"Three overlapping circles A, B, and C. Shade only the region where all three sets intersect (A ∩ B ∩ C). All other regions must remain unshaded white. The shading color is Purple. Leave all other regions unshaded."
set,7,48,set_operations,data/evaluate_script/set/set_7.py,A Venn diagram with two overlapping circles A and B. Shade the symmetric difference of A and B: elements in A or B but not in both. Do not shade the intersection. The shading color is Pink. All unspecified regions must stay white.
set,8,51,set_membership,data/evaluate_script/set/set_8.py,"Three overlapping circles A, B, C. Shade the parts that are in exactly one circle only (unique to A, unique to B, or unique to C). Do not shade any overlapping regions. The shading color is Lime Green. Keep every non-target region white."
set,9,66,set_membership,data/evaluate_script/set/set_9.py,Two overlapping circles A and B. Shade only the intersection of A and B (the region where both circles overlap). The shading color is Red. Keep every non-target region white.
set,10,67,set_membership,data/evaluate_script/set/set_10.py,Two overlapping circles A and B. Shade only the part of Circle A that does not overlap with Circle B. The shading color is Blue. Leave all other regions unshaded.
set,11,68,set_operations,data/evaluate_script/set/set_11.py,Two overlapping circles A and B. Shade the entire union of A and B (all regions covered by either circle). The shading color is Green. All unspecified regions must stay white.
set,12,69,set_membership,data/evaluate_script/set/set_12.py,"Three overlapping circles A, B, and C. Shade only the region where all three circles overlap (the intersection of A, B, and C). All other regions must remain unshaded. The shading color is Purple. Do not add color outside the required region(s)."
set,13,70,set_membership,data/evaluate_script/set/set_13.py,"Three overlapping circles A, B, and C. Shade only the region that belongs to B but does not overlap with A and does not overlap with C. The shading color is Yellow. Only the requested region(s) should be colored."
set,14,1,set_operations,data/evaluate_script/set/set_14.py,"A standard Venn diagram with three overlapping circles labeled A, B, and C. Shade the region defined by the logic: the Union of sets A, B, and C, excluding the Intersection of all three sets. The shading color is Red. The central intersection of all three circles must remain unshaded (white)"
set,15,2,set_operations,data/evaluate_script/set/set_15.py,"Three overlapping circles A, B, and C. Shade ONLY the regions where exactly two circles overlap. Do not shade regions where only one circle exists, and do not shade the region where all three circles overlap. The shading color is Red."
set,16,3,set_operations,data/evaluate_script/set/set_16.py,"A diagram with three circles A, B, and C. Shade the region representing Circle C intersected with the Union of A and B. In other words, shade the parts of Circle C that overlap with either A or B. The shading color is Red."
set,17,4,set_membership,data/evaluate_script/set/set_17.py,"Three overlapping circles A, B, and C. Shade the region representing elements strictly unique to A and elements strictly unique to B. Do not shade any overlapping regions (intersections). Do not shade any part of Circle C. The shading color is Red."
set,18,5,set_relations,data/evaluate_script/set/set_18.py,Two large overlapping circles A and B. A smaller circle D is placed completely inside the intersection area of A and B. Shade only the subset circle D. Leave the rest of A and B unshaded. The shading color is Red.
set,19,8,set_relations,data/evaluate_script/set/set_19.py,"A Venn diagram with three circles A, B, C where Circle A is entirely contained within Circle B (A ⊂ B), and C overlaps with B (but not with A). Shade the region that is in B but NOT in A and NOT in C (the part of B exclusive of A and C). The shading color is Red; all other regions are white."
set,20,9,set_relations,data/evaluate_script/set/set_20.py,"Two overlapping circles A and B, and a third disjoint circle C (no overlap with A or B). Shade the union of: (1) the intersection of A and B, and (2) the entire Circle C. No other regions (A-only, B-only) should be shaded. The shading color is Red."
set,21,10,set_operations,data/evaluate_script/set/set_21.py,"Three overlapping circles A, B, C. Shade the complement of (A ∩ B ∩ C) relative to the union of all three circles – in other words, shade every part of A, B, or C except the regions that are unique to a single circle. The shading color is Red; single-circle unique regions remain white."
set,22,11,set_operations,data/evaluate_script/set/set_22.py,"A standard Venn diagram with three overlapping circles labeled A, B, and C. Shade the region representing the Union of A and B, but completely exclude any part that overlaps with Circle C. The shading color is Green."
set,23,14,set_operations,data/evaluate_script/set/set_23.py,"Three overlapping circles A, B, and C. Shade the region that is in the Union of A, B, and C, but exclude the parts where exactly two sets overlap. Only the unique single‑circle regions remain shaded. The shading color is Light Blue."
set,24,15,set_operations,data/evaluate_script/set/set_24.py,"A universal set rectangle U containing three overlapping circles A, B, C. Shade the region that is in B or C, but not in A. The shading color is Teal."
set,25,17,set_relations,data/evaluate_script/set/set_25.py,"Two overlapping circles A and B, with Circle C fully contained inside Circle A and not overlapping B. Shade the entire region of Circle A excluding the part occupied by Circle C. The shading color is Brown."
set,26,18,set_operations,data/evaluate_script/set/set_26.py,"Three overlapping circles A, B, C. Shade the intersection of A and C, plus the part of B that does not overlap with either A or C. The shading color is Gray."
set,27,19,set_relations,data/evaluate_script/set/set_27.py,"A universal set U with three circles A, B, C. Shade the complement of the Union of A, B, and C — that is, the area inside U but outside all three circles. The shading color is Black."
set,28,20,set_operations,data/evaluate_script/set/set_28.py,"Three overlapping circles A, B, C. Use two colors: shade the unique part of A in Red, and the intersection of B and C that does not include A in Blue. All other regions stay white."
set,29,21,set_relations,data/evaluate_script/set/set_29.py,"Draw a rectangular border labeled U to represent the Universal Set, containing three overlapping circles A, B, and C. The overall image background remains white. Inside the rectangle, shade only the region outside all three circles but still within the rectangle border. The shading color is Dark Navy Blue. The three circles themselves must remain white and unshaded."
set,30,22,set_operations,data/evaluate_script/set/set_30.py,"Three circles A, B, C. Shade the Intersection of C with A and the Intersection of C with B, but exclude the Intersection of all three. The shading color is Magenta."
set,31,23,set_relations,data/evaluate_script/set/set_31.py,An asymmetric Venn diagram. Circle A is significantly larger than Circle B. Circle B overlaps A. Shade only the intersection $(A \cap B)$. The shading color is Cyan.
set,32,24,set_relations,data/evaluate_script/set/set_32.py,"A 4-set Venn diagram using four overlapping ellipses labeled A, B, C, D. Shade the Intersection of all four sets. The shading color is Red."
set,33,25,set_operations,data/evaluate_script/set/set_33.py,"Three overlapping circles A, B, C. Shade the parts of C that overlap with either A or B, but NOT the part of C that overlaps with both A and B at the same time. The shading color is Orange."
set,34,26,set_operations,data/evaluate_script/set/set_34.py,"A rectangular border labeled U containing three overlapping circles A, B, C. Shade two regions with different colors: shade the overlap of A and B that is outside C in Red, and shade the area inside U but outside all three circles in Blue. Leave all other areas unshaded."
set,35,27,set_operations,data/evaluate_script/set/set_35.py,"Four circles A, B, C, D arranged in a 2x2 grid. A (top-left) overlaps B (top-right) and C (bottom-left). D (bottom-right) overlaps B and C. But A does not overlap D, and B does not overlap C (only diagonal pairs do not overlap). Shade only the regions where exactly two circles overlap. The shading color is Purple."
set,36,28,set_relations,data/evaluate_script/set/set_36.py,"A rectangular border labeled U for the Universal Set, containing two overlapping circles A and B. Shade the region inside the rectangle but outside both circles. The shading color is Purple."
set,37,30,set_operations,data/evaluate_script/set/set_37.py,"Three overlapping circles A, B, and C. Use two different shading colors. Shade the overlap region of A and B that does not touch C in Red. Shade the overlap region of B and C that does not touch A in Blue. All other regions must remain unshaded."
set,38,40,set_relations,data/evaluate_script/set/set_38.py,Two large overlapping circles A and B. A smaller circle D is placed completely inside the intersection area of A and B. Shade only the subset circle D. Leave the rest of A and B unshaded. The shading color is Red. Only the requested region(s) should be colored.
set,39,43,set_relations,data/evaluate_script/set/set_39.py,"A Venn diagram with three circles A, B, C where Circle A is entirely contained within Circle B (A ⊂ B), and C overlaps with B (but not with A). Shade the region that is in B but NOT in A and NOT in C (the part of B exclusive of A and C). The shading color is Red; all other regions are white. All unspecified regions must stay white."
set,40,44,set_relations,data/evaluate_script/set/set_40.py,"Two overlapping circles A and B, and a third disjoint circle C (no overlap with A or B). Shade the union of: (1) the intersection of A and B, and (2) the entire Circle C. No other regions (A-only, B-only) should be shaded. The shading color is Red. Do not add color outside the required region(s)."
set,41,45,set_operations,data/evaluate_script/set/set_41.py,"Three overlapping circles A, B, C. Shade the complement of (A ∩ B ∩ C) relative to the union of all three circles – in other words, shade every part of A, B, or C except the regions that are unique to a single circle. The shading color is Red; single-circle unique regions remain white. Only the requested region(s) should be colored."
set,42,52,set_relations,data/evaluate_script/set/set_42.py,"Two overlapping circles A and B, with Circle C fully contained inside Circle A and not overlapping B. Shade the entire region of Circle A excluding the part occupied by Circle C. The shading color is Brown. Leave all other regions unshaded."
set,43,54,set_relations,data/evaluate_script/set/set_43.py,"A universal set U with three circles A, B, C. Shade the complement of the Union of A, B, and C — that is, the area inside U but outside all three circles. The shading color is Black. Do not add color outside the required region(s)."
set,44,56,set_relations,data/evaluate_script/set/set_44.py,"Draw a rectangular border labeled U to represent the Universal Set, containing three overlapping circles A, B, and C. The overall image background remains white. Inside the rectangle, shade only the region outside all three circles but still within the rectangle border. The shading color is Dark Navy Blue. The three circles themselves must remain white and unshaded. Keep every non-target region white."
set,45,58,set_relations,data/evaluate_script/set/set_45.py,An asymmetric Venn diagram. Circle A is significantly larger than Circle B. Circle B overlaps A. Shade only the intersection $(A \cap B)$. The shading color is Cyan. All unspecified regions must stay white.
set,46,59,set_relations,data/evaluate_script/set/set_46.py,"A 4-set Venn diagram using four overlapping ellipses labeled A, B, C, D. Shade the Intersection of all four sets. The shading color is Red. Do not add color outside the required region(s)."
set,47,63,set_relations,data/evaluate_script/set/set_47.py,"A rectangular border labeled U for the Universal Set, containing two overlapping circles A and B. Shade the region inside the rectangle but outside both circles. The shading color is Purple. All unspecified regions must stay white."
set,48,75,set_membership,data/evaluate_script/set/set_48.py,Two large overlapping circles A and B. A smaller circle D is placed completely inside the intersection area of A and B. Shade only the subset circle D. Leave the rest of A and B unshaded. The shading color is Red. Only the requested region(s) should be colored.
